evaluation	BPSO_fitness_mean	BPSO_fitness_std
1		0.0		0.0
1001		40241.8		218.58994
2001		40367.4		131.69146
3001		40417.6		96.46367
4001		40432.1		76.8589
5001		40446.6		73.29829
6001		40472.3		61.0476
7001		40490.3		35.1
8001		40490.3		35.1
9001		40490.3		35.1
10001		40502.0		0.0
11001		40502.0		0.0
12001		40502.0		0.0
13001		40502.0		0.0
14001		40502.0		0.0
15001		40502.0		0.0
16001		40502.0		0.0
17001		40502.0		0.0
18001		40502.0		0.0
19001		40502.0		0.0
20001		40502.0		0.0
21001		40502.0		0.0
22001		40502.0		0.0
23001		40502.0		0.0
24001		40502.0		0.0
25001		40502.0		0.0
26001		40502.0		0.0
27001		40502.0		0.0
28001		40502.0		0.0
29001		40502.0		0.0
30001		40502.0		0.0
31001		40502.0		0.0
32001		40502.0		0.0
33001		40502.0		0.0
34001		40502.0		0.0
35001		40502.0		0.0
36001		40502.0		0.0
37001		40502.0		0.0
38001		40502.0		0.0
39001		40502.0		0.0
40001		40502.0		0.0
41001		40502.0		0.0
42001		40502.0		0.0
43001		40502.0		0.0
44001		40502.0		0.0
45001		40502.0		0.0
46001		40502.0		0.0
47001		40502.0		0.0
48001		40502.0		0.0
49001		40502.0		0.0
50001		40502.0		0.0
51001		40502.0		0.0
52001		40502.0		0.0
53001		40502.0		0.0
54001		40502.0		0.0
55001		40502.0		0.0
56001		40502.0		0.0
57001		40502.0		0.0
58001		40502.0		0.0
59001		40502.0		0.0
60001		40502.0		0.0
61001		40502.0		0.0
62001		40502.0		0.0
63001		40502.0		0.0
64001		40502.0		0.0
65001		40502.0		0.0
66001		40502.0		0.0
67001		40502.0		0.0
68001		40502.0		0.0
69001		40502.0		0.0
70001		40502.0		0.0
71001		40502.0		0.0
72001		40502.0		0.0
73001		40502.0		0.0
74001		40502.0		0.0
75001		40502.0		0.0
76001		40502.0		0.0
77001		40502.0		0.0
78001		40502.0		0.0
79001		40502.0		0.0
80001		40502.0		0.0
81001		40502.0		0.0
82001		40502.0		0.0
83001		40502.0		0.0
84001		40502.0		0.0
85001		40502.0		0.0
86001		40502.0		0.0
87001		40502.0		0.0
88001		40502.0		0.0
89001		40502.0		0.0
90001		40502.0		0.0
91001		40502.0		0.0
92001		40502.0		0.0
93001		40502.0		0.0
94001		40502.0		0.0
95001		40502.0		0.0
96001		40502.0		0.0
97001		40502.0		0.0
98001		40502.0		0.0
99001		40502.0		0.0
100000		40502.0		0.0
