evaluation	BPSO_fitness_mean	BPSO_fitness_std
1		0.0		0.0
1001		2127975.1		2646.57403
2001		2154522.0		28977.96919
3001		2167050.9		35636.02453
4001		2170875.1		37103.08044
5001		2178715.2		34536.94382
6001		2188636.4		31856.58467
7001		2192016.4		30960.11115
8001		2195203.5		26562.4827
9001		2197494.4		22994.53992
10001		2197494.4		22994.53992
11001		2199455.7		23850.93418
12001		2202562.5		25029.43718
13001		2204140.2		24520.13749
14001		2204140.2		24520.13749
15001		2204140.2		24520.13749
16001		2204140.2		24520.13749
17001		2204140.2		24520.13749
18001		2208542.8		15958.62396
19001		2210243.0		14636.49071
20001		2211380.5		14618.04079
21001		2211380.5		14618.04079
22001		2211569.5		14691.96421
23001		2220538.8		8129.66308
24001		2220538.8		8129.66308
25001		2220538.8		8129.66308
26001		2221527.8		8376.9577
27001		2221527.8		8376.9577
28001		2221527.8		8376.9577
29001		2221527.8		8376.9577
30001		2221527.8		8376.9577
31001		2221527.8		8376.9577
32001		2221527.8		8376.9577
33001		2221527.8		8376.9577
34001		2221527.8		8376.9577
35001		2221527.8		8376.9577
36001		2221527.8		8376.9577
37001		2224455.2		13129.93911
38001		2224455.2		13129.93911
39001		2224455.2		13129.93911
40001		2224455.2		13129.93911
41001		2224455.2		13129.93911
42001		2224455.2		13129.93911
43001		2224455.2		13129.93911
44001		2224455.2		13129.93911
45001		2224455.2		13129.93911
46001		2224898.0		12564.88134
47001		2227416.2		15717.83185
48001		2235518.2		17869.49299
49001		2235518.2		17869.49299
50001		2235518.2		17869.49299
51001		2235518.2		17869.49299
52001		2235518.2		17869.49299
53001		2235518.2		17869.49299
54001		2235870.0		17401.92601
55001		2235870.0		17401.92601
56001		2235870.0		17401.92601
57001		2235870.0		17401.92601
58001		2236760.9		16737.63327
59001		2236760.9		16737.63327
60001		2236760.9		16737.63327
61001		2236760.9		16737.63327
62001		2236760.9		16737.63327
63001		2236760.9		16737.63327
64001		2236885.3		16676.88171
65001		2236885.3		16676.88171
66001		2236885.3		16676.88171
67001		2236885.3		16676.88171
68001		2236885.3		16676.88171
69001		2236885.3		16676.88171
70001		2237579.6		16029.33329
71001		2239719.2		17023.0712
72001		2239764.4		17064.36873
73001		2242259.1		16991.66532
74001		2243897.5		15610.592
75001		2243897.5		15610.592
76001		2248138.0		12506.75397
77001		2251076.3		9854.56801
78001		2251076.3		9854.56801
79001		2253048.4		9183.85995
80001		2255920.0		3102.36387
81001		2256798.0		708.69006
82001		2256798.0		708.69006
83001		2256798.0		708.69006
84001		2256798.0		708.69006
85001		2256798.0		708.69006
86001		2256852.9		745.46609
87001		2256932.3		795.28838
88001		2257086.6		645.82988
89001		2257118.1		649.96976
90001		2257118.1		649.96976
91001		2257120.1		649.88944
92001		2257120.1		649.88944
93001		2257120.1		649.88944
94001		2257120.1		649.88944
95001		2257120.1		649.88944
96001		2257120.1		649.88944
97001		2257120.1		649.88944
98001		2257120.1		649.88944
99001		2257120.1		649.88944
100000		2257120.1		649.88944
