evaluation	BPSO_fitness_mean	BPSO_fitness_std
1		0.0		0.0
1001		148647.3		3011.93592
2001		149693.6		1373.81762
3001		150227.8		1355.55935
4001		150549.2		1284.42164
5001		151211.6		431.38758
6001		151416.9		221.17977
7001		151460.7		241.65846
8001		151460.7		241.65846
9001		151495.6		258.77991
10001		151495.6		258.77991
11001		151593.1		108.37753
12001		151617.9		116.43062
13001		151617.9		116.43062
14001		151632.7		97.73029
15001		151653.8		98.90581
16001		151668.6		103.41199
17001		151668.6		103.41199
18001		151689.5		98.22551
19001		151718.8		79.53465
20001		151718.8		79.53465
21001		151718.8		79.53465
22001		151722.4		77.11705
23001		151746.4		40.018
24001		151746.4		40.018
25001		151746.4		40.018
26001		151746.4		40.018
27001		151746.4		40.018
28001		151758.5		22.5
29001		151758.5		22.5
30001		151758.5		22.5
31001		151766.0		0.0
32001		151766.0		0.0
33001		151766.0		0.0
34001		151766.0		0.0
35001		151766.0		0.0
36001		151766.0		0.0
37001		151766.0		0.0
38001		151766.0		0.0
39001		151766.0		0.0
40001		151766.0		0.0
41001		151766.0		0.0
42001		151766.0		0.0
43001		151766.0		0.0
44001		151766.0		0.0
45001		151766.0		0.0
46001		151766.0		0.0
47001		151766.0		0.0
48001		151766.0		0.0
49001		151766.0		0.0
50001		151766.0		0.0
51001		151766.0		0.0
52001		151766.0		0.0
53001		151766.0		0.0
54001		151766.0		0.0
55001		151766.0		0.0
56001		151766.0		0.0
57001		151766.0		0.0
58001		151766.0		0.0
59001		151766.0		0.0
60001		151766.0		0.0
61001		151766.0		0.0
62001		151766.0		0.0
63001		151766.0		0.0
64001		151766.0		0.0
65001		151766.0		0.0
66001		151766.0		0.0
67001		151766.0		0.0
68001		151766.0		0.0
69001		151766.0		0.0
70001		151766.0		0.0
71001		151766.0		0.0
72001		151766.0		0.0
73001		151766.0		0.0
74001		151766.0		0.0
75001		151766.0		0.0
76001		151766.0		0.0
77001		151766.0		0.0
78001		151766.0		0.0
79001		151766.0		0.0
80001		151766.0		0.0
81001		151766.0		0.0
82001		151766.0		0.0
83001		151766.0		0.0
84001		151766.0		0.0
85001		151766.0		0.0
86001		151766.0		0.0
87001		151766.0		0.0
88001		151766.0		0.0
89001		151766.0		0.0
90001		151766.0		0.0
91001		151766.0		0.0
92001		151766.0		0.0
93001		151766.0		0.0
94001		151766.0		0.0
95001		151766.0		0.0
96001		151766.0		0.0
97001		151766.0		0.0
98001		151766.0		0.0
99001		151766.0		0.0
100000		151766.0		0.0
