evaluation	BPSO_fitness_mean	BPSO_fitness_std_up	BPSO_fitness_std_down
1		0.0		0.0		0.0
2		0.0		0.0		0.0
3		0.0		0.0		0.0
4		0.0		0.0		0.0
5		0.0		0.0		0.0
6		0.0		0.0		0.0
7		0.0		0.0		0.0
8		0.0		0.0		0.0
9		0.0		0.0		0.0
10		0.0		0.0		0.0
11		0.0		0.0		0.0
12		0.0		0.0		0.0
13		0.0		0.0		0.0
14		0.0		0.0		0.0
15		0.0		0.0		0.0
16		0.0		0.0		0.0
17		0.0		0.0		0.0
18		0.0		0.0		0.0
19		0.0		0.0		0.0
20		0.0		0.0		0.0
21		0.0		0.0		0.0
22		0.0		0.0		0.0
23		0.0		0.0		0.0
24		0.0		0.0		0.0
25		0.0		0.0		0.0
26		0.0		0.0		0.0
27		0.0		0.0		0.0
28		0.0		0.0		0.0
29		0.0		0.0		0.0
30		0.0		0.0		0.0
31		0.0		0.0		0.0
32		0.0		0.0		0.0
33		0.0		0.0		0.0
34		0.0		0.0		0.0
35		0.0		0.0		0.0
36		0.0		0.0		0.0
37		0.0		0.0		0.0
38		0.0		0.0		0.0
39		0.0		0.0		0.0
40		0.0		0.0		0.0
41		0.0		0.0		0.0
42		0.0		0.0		0.0
43		0.0		0.0		0.0
44		0.0		0.0		0.0
45		0.0		0.0		0.0
46		0.0		0.0		0.0
47		0.0		0.0		0.0
48		0.0		0.0		0.0
49		0.0		0.0		0.0
50		0.0		0.0		0.0
51		63375.4		63849.73347		62901.06653
52		63375.4		63849.73347		62901.06653
53		63375.4		63849.73347		62901.06653
54		63375.4		63849.73347		62901.06653
55		63375.4		63849.73347		62901.06653
56		63375.4		63849.73347		62901.06653
57		63375.4		63849.73347		62901.06653
58		63375.4		63849.73347		62901.06653
59		63375.4		63849.73347		62901.06653
60		63375.4		63849.73347		62901.06653
61		63375.4		63849.73347		62901.06653
62		63375.4		63849.73347		62901.06653
63		63375.4		63849.73347		62901.06653
64		63375.4		63849.73347		62901.06653
65		63375.4		63849.73347		62901.06653
66		63375.4		63849.73347		62901.06653
67		63375.4		63849.73347		62901.06653
68		63375.4		63849.73347		62901.06653
69		63375.4		63849.73347		62901.06653
70		63375.4		63849.73347		62901.06653
71		63375.4		63849.73347		62901.06653
72		63375.4		63849.73347		62901.06653
73		63375.4		63849.73347		62901.06653
74		63375.4		63849.73347		62901.06653
75		63375.4		63849.73347		62901.06653
76		63738.6		64258.08536		63219.11464
77		63738.6		64258.08536		63219.11464
78		63738.6		64258.08536		63219.11464
79		63738.6		64258.08536		63219.11464
80		63738.6		64258.08536		63219.11464
81		63738.6		64258.08536		63219.11464
82		63738.6		64258.08536		63219.11464
83		63738.6		64258.08536		63219.11464
84		63738.6		64258.08536		63219.11464
85		63738.6		64258.08536		63219.11464
86		63738.6		64258.08536		63219.11464
87		63738.6		64258.08536		63219.11464
88		63738.6		64258.08536		63219.11464
89		63738.6		64258.08536		63219.11464
90		63738.6		64258.08536		63219.11464
91		63738.6		64258.08536		63219.11464
92		63738.6		64258.08536		63219.11464
93		63738.6		64258.08536		63219.11464
94		63738.6		64258.08536		63219.11464
95		63738.6		64258.08536		63219.11464
96		63738.6		64258.08536		63219.11464
97		63738.6		64258.08536		63219.11464
98		63738.6		64258.08536		63219.11464
99		63738.6		64258.08536		63219.11464
100		63738.6		64258.08536		63219.11464
101		63962.2		64392.40711		63531.99289
102		63962.2		64392.40711		63531.99289
103		63962.2		64392.40711		63531.99289
104		63962.2		64392.40711		63531.99289
105		63962.2		64392.40711		63531.99289
106		63962.2		64392.40711		63531.99289
107		63962.2		64392.40711		63531.99289
108		63962.2		64392.40711		63531.99289
109		63962.2		64392.40711		63531.99289
110		63962.2		64392.40711		63531.99289
111		63962.2		64392.40711		63531.99289
112		63962.2		64392.40711		63531.99289
113		63962.2		64392.40711		63531.99289
114		63962.2		64392.40711		63531.99289
115		63962.2		64392.40711		63531.99289
116		63962.2		64392.40711		63531.99289
117		63962.2		64392.40711		63531.99289
118		63962.2		64392.40711		63531.99289
119		63962.2		64392.40711		63531.99289
120		63962.2		64392.40711		63531.99289
121		63962.2		64392.40711		63531.99289
122		63962.2		64392.40711		63531.99289
123		63962.2		64392.40711		63531.99289
124		63962.2		64392.40711		63531.99289
125		63962.2		64392.40711		63531.99289
126		64015.8		64378.48521		63653.11479
127		64015.8		64378.48521		63653.11479
128		64015.8		64378.48521		63653.11479
129		64015.8		64378.48521		63653.11479
130		64015.8		64378.48521		63653.11479
131		64015.8		64378.48521		63653.11479
132		64015.8		64378.48521		63653.11479
133		64015.8		64378.48521		63653.11479
134		64015.8		64378.48521		63653.11479
135		64015.8		64378.48521		63653.11479
136		64015.8		64378.48521		63653.11479
137		64015.8		64378.48521		63653.11479
138		64015.8		64378.48521		63653.11479
139		64015.8		64378.48521		63653.11479
140		64015.8		64378.48521		63653.11479
141		64015.8		64378.48521		63653.11479
